Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename
,S0042,,0,340,SP,0,0,Y,0,314.81,0,0,BR
,S0041,,0,340,SP,0,0,Y,0,314.81,0,0,BR
,S0430,,0,484,SP,0,0,Y,0,448.15,0,0,BR
,S0045,,0,477,SP,0,0,Y,0,441.67,0,0,BR
,S0044,,0,356,SP,0,0,Y,0,329.63,0,0,BR
,S0176,,0,200,SP,0,0,Y,0,185.19,0,0,BR
,S0965,,0,200,SP,0,0,Y,0,185.19,0,0,BR
,S0027,,0,200,SP,0,0,Y,0,185.19,0,0,BR
,S0124,,0,169,SP,0,0,Y,0,156.48,0,0,BR
,S0751,,0,200,SP,0,0,Y,0,185.19,0,0,BR
,S0467,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0522,,0,200,SP,0,0,Y,0,185.19,0,0,BR
,S0716,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0931,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0891,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0892,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0893,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0907,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0905,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0676,,0,244,SP,0,0,Y,0,112.96,0,0,BR
,S0933,,0,78,SP,0,0,Y,0,72.22,0,0,BR
,S0912,,0,150,SP,0,0,Y,0,138.89,0,0,BR
,S0069,,0,320,SP,0,0,Y,0,296.3,0,0,BR
,S0052,,0,460,SP,0,0,Y,0,425.93,0,0,BR
,S0034,,0,600,SP,0,0,Y,0,555.56,0,0,BR
,S0065,,0,320,SP,0,0,Y,0,296.3,0,0,BR
,S0046,,0,460,SP,0,0,Y,0,425.93,0,0,BR
,S0028,,0,600,SP,0,0,Y,0,555.56,0,0,BR
,P0211,,0,27,SP,0,0,Y,0,25,0,0,BR
,P0212,,0,51,SP,0,0,Y,0,47.22,0,0,BR
,S0677,,0,248,SP,0,0,Y,0,114.81,0,0,BR
,P0213,,0,77,SP,0,0,Y,0,71.3,0,0,BR
,P0015,,0,165,SP,0,0,Y,0,152.78,0,0,BR
,P0214,,0,27,SP,0,0,Y,0,25,0,0,BR
,P0215,,0,51,SP,0,0,Y,0,47.22,0,0,BR
,P0216,,0,77,SP,0,0,Y,0,71.3,0,0,BR
,P0012,,0,187,SP,0,0,Y,0,173.15,0,0,BR
,P0208,,0,42,SP,0,0,Y,0,38.89,0,0,BR
,P0209,,0,80,SP,0,0,Y,0,74.07,0,0,BR
,P0210,,0,139,SP,0,0,Y,0,128.7,0,0,BR
,P0288,,0,578,SP,0,0,Y,0,535.19,0,0,BR
,S0678,,0,129,SP,0,0,Y,0,119.44,0,0,BR
,P0269,,0,135.75,SP,0,0,Y,0,121.21,0,0,BR
,A0045,,0,100,AG,0,0,Y,0,1142.86,0,0,BR
,A0046,,0,100,AG,0,0,Y,0,1142.86,0,0,BR
,A0048,,0,100,AG,0,0,Y,0,1142.86,0,0,BR
,A0049,,0,75,AG,0,0,Y,0,857.14,0,0,BR
,A0052,,0,44,AG,0,0,Y,0,1005.71,0,0,BR
,A0455,,0,90,AG,0,0,Y,0,1028.57,0,0,BR
,A0456,,0,46,AG,0,0,Y,0,1051.47,0,0,BR
,A0457,,0,90,AG,0,0,Y,0,1028.57,0,0,BR
,A0461,,0,90,AG,0,0,Y,0,1285.71,0,0,BR
,S0108,,0,139,SP,0,0,Y,0,128.7,0,0,BR
,A0477,,0,59,AG,0,0,Y,0,2022.86,0,0,BR
,A0799,,0,90,AG,0,0,Y,0,1714.29,0,0,BR
,A0948,,0,46,AG,0,0,Y,0,1752.38,0,0,BR
,A0951,,0,46,AG,0,0,Y,0,1752.38,0,0,BR
,A1010,,0,192,AG,0,0,Y,0,1828.57,0,0,BR
,A1017,,0,92,AG,0,0,Y,0,1051.43,0,0,BR
,A1025,,0,92,AG,0,0,Y,0,1051.43,0,0,BR
,A1035,,0,192,AG,0,0,Y,0,2194.29,0,0,BR
,A1061,,0,480,AG,0,0,Y,0,1828.57,0,0,BR
,A1084,,0,330,AG,0,0,Y,0,1885.71,0,0,BR
