Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD
,,SONY HDSL1/BC2,Sony,HARD DISK,HARD DISK,1,Y,N,CE,,,,,,,
,,PHILIPS 40PFL5059/V7 AZA,Philips,PANEL,LED TV,4,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC3HATPNNA(ID),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC3HATPXNA(OD),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC3HBWKNNA(ID),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC3HBWKXNA(OD),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,
,,SAMSUNG WA65H4020HP/TL,Samsung,WM,FAWM,2,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC3UFUQNNA(ID),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC3UFUQXNA(OD),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,
,,SAMSUNG AR12JC3UFUQNNA(ID),Samsung,AC,SPLIT AC,3,Y,N,CE,,,,,,,
,,SAMSUNG AR12JC3UFUQXNA(OD),Samsung,AC,SPLIT AC,3,Y,N,CE,,,,,,,
,,SAMSUNG AR12JC3ESLWNNA(ID),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,
,,SAMSUNG AR12JC3ESLWXNA(OD),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC5ECLZNNA(ID),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,
,,SAMSUNG AR18JC5ECLZXNA(OD),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,
,,SAMSUNG UA32J5300ARLXL,Samsung,PANEL,LED TV,1,Y,N,CE,,,,,,,
,,SAMSUNG UA32J5570AULXL,Samsung,PANEL,LED TV,1,Y,N,CE,,,,,,,
,,SAMSUNG UA40J5100ARLXL,Samsung,PANEL,LED TV,1,Y,N,CE,,,,,,,
,,GODREJ RT EON260P2.3 Lus Wine,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,PHILIPS MMS2020F/94,Philips,SPEAKER,SPEAKER,15,Y,N,CE,,,,,,,
,,PHILIPS MMS2560F/94,Philips,SPEAKER,SPEAKER,15,Y,N,CE,,,,,,,
,,LLOYD L19ND LED TV,Lloyd,PANEL,LED TV,20,Y,N,CE,,,,,,,
,,LLOYD L32DP(BLACK) LED TV,Lloyd,PANEL,LED TV,6,Y,N,CE,,,,,,,
,,INTEX 21USM10,Intex,CRT TV,STV,12,Y,N,CE,,,,,,,
,,CARRIER 5KV Stebilizer (Camipro),CARRIER,STABILIZER,STABILIZER,3,Y,N,CE,,,,,,,
,,SONY RMFED004 GE1(TV ACCY),Sony,Accessories,Accessories,1,Y,N,CE,,,,,,,
,,LLOYD L32S LED TV,Lloyd,PANEL,LED TV,1,Y,N,CE,,,,,,,
,,LLOYD LS19A3LN 1.5T SPLIT AC,Lloyd,AC,SPLIT AC,2,Y,N,CE,,,,,,,
,,LLOYD L40E01FD50(BLACK),Lloyd,PANEL,LED TV,1,Y,N,CE,,,,,,,
,,INTEX 21USM15,Intex,CRT TV,STV,1,Y,N,CE,,,,,,,
,,INTEX LED TV2412,Intex,PANEL,LED TV,3,Y,N,CE,,,,,,,
,,INTEX 21PFM15,Intex,CRT TV,FTV,4,Y,N,CE,,,,,,,
,,SAMSUNG RR19J21C3RJ/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,
,,SAMSUNG RR19J21C3VJ/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,
,,SAMSUNG RR19J2725PZ/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,
,,SAMSUNG RR19J2725RZ/TL,Samsung,Refrigerator,DC,1,Y,N,CE,,,,,,,
,,SAMSUNG RR19J2725UZ/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,
,,VIDEOCON VM183EBR-FDW,Videocon,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SONY DVPSR660P/BCIN5 (FOC),Sony,GIFT,GIFT,7,Y,N,CE,,,,,,,
,,SONY E2363/XPERIA M4 AQ/CORAL/SG,Sony Xperia,Xperia Mobile,Xperia Mobile,10,Y,N,MOBILE,,,,,,,
,,PHILIPS SPA3500F/94,Philips,SPEAKER,SPEAKER,5,Y,N,CE,,,,,,,0
,,PHILIPS SPA3800S/94,Philips,SPEAKER,SPEAKER,2,Y,N,CE,,,,,,,0
,,PHILIPS DVP3688MK2/94,Philips,DVD PLAYER,DVD PLAYER,4,Y,N,CE,,,,,,,0
,,PHILIPS DVP2856/94,Philips,DVD PLAYER,DVD PLAYER,4,Y,N,CE,,,,,,,0
,,PHILIPS SPA7000B/94,Philips,SPEAKER,SPEAKER,2,Y,N,CE,,,,,,,0
,,PHILIPS DSP475U/94,Philips,SPEAKER,SPEAKER,2,Y,N,CE,,,,,,,0
,,PHILIPS SPA50B/94,Philips,SPEAKER,SPEAKER,5,Y,N,CE,,,,,,,0
,,PHILIPS SPA30W/94,Philips,SPEAKER,SPEAKER,5,Y,N,CE,,,,,,,0
,,PHILIPS SA5MXX04WF/97,Philips,WALKMAN MP3 PLAYER,WALKMAN MP3 PLAYER,5,Y,N,CE,,,,,,,0
,,PHILIPS SA5MXX04KF/97,Philips,WALKMAN MP3 PLAYER,WALKMAN MP3 PLAYER,5,Y,N,CE,,,,,,,0
,,PHILIPS SPA60B/94,Philips,SPEAKER,SPEAKER,5,Y,N,CE,,,,,,,0
,,SONY RMFTX100E GE1(TV ACCY),Sony,Accessories,Accessories,1,Y,N,CE,,,,,,,0
,,SONY E5563/XPERIA C5 ULTRA/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,9,Y,N,MOBILE,,,,,,,0
,,GODREJ RT EON241P4.3 Ruby Petal,Godrej,Refrigerator,FF,6,Y,N,CE,,,,,,,0
,,GODREJ GWF650FDC Graphite Grey,Godrej,WM,FAWM,0,Y,N,CE,,,,,,,0
,,PHILIPS SA5MXX04AF/97,Philips,WALKMAN MP3 PLAYER,WALKMAN MP3 PLAYER,10,Y,N,CE,,,,,,,0
,,LLOYD LWMS68 Semi Washing Machine,Lloyd,WM,SAWM,5,Y,N,CE,,,,,,,0
,,LLOYD L20AM LED TV,Lloyd,PANEL,LED TV,15,Y,N,CE,,,,,,,0
,,LLOYD L32E12HD51(WHITE) LED TV,Lloyd,PANEL,LED TV,6,Y,N,CE,,,,,,,0
,,SAMSUNG RT27JSRZAUT/TL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,SAMSUNG RT27JARMARY/NL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,SAMSUNG RT47H537EUT/TL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,ONIDA LEO50FS LED TV,ONIDA,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,INTEX 21USM12,Intex,CRT TV,STV,11,Y,N,CE,,,,,,,0
,,SONY E5663/XPERIA M5 DS/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,3,Y,N,MOBILE,,,,,,,0
,,SONY E5663/XPERIA M5 DS/GOLD,Sony Xperia,Xperia Mobile,Xperia Mobile,2,Y,N,MOBILE,,,,,,,0
,,SONY E5563/XPERIA C5 ULTRA/MNT,Sony Xperia,Xperia Mobile,Xperia Mobile,3,Y,N,MOBILE,,,,,,,0
,,VOLTAS 1T SPLIT AC 123EYR,VOLTAS,AC,SPLIT AC,2,Y,N,CE,,,,,,,0
,,VOLTAS 220 METALIC-VL VISI COOLER,VOLTAS,VISI COOLER,VISI COOLER,1,Y,N,CE,,,,,,,0
,,LG 22LF454A.ATR,LG,PANEL,LED TV,10,Y,N,CE,,,,,,,0
,,LG 32LF550A.ATR,LG,PANEL,LED TV,8,Y,N,CE,,,,,,,0
,,SONY TDGBT400A(TV ACCY) 2015,Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,SONY BDPS1500/BMIN5(FOC) 2015,Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,SONY CPV10A/WC ULA(FOC) 2015,Sony,GIFT,GIFT,3,Y,N,CE,,,,,,,0
,,SONY CPV4A/WC IN(FOC) 2015,Sony,GIFT,GIFT,30,Y,N,CE,,,,,,,0
,,SONY KD43X8500C IN5,Sony,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,SONY MDRHW300K/C1IN5(FOC) 2015,Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,SAMSUNG UA32J4100ARMXL,Samsung,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,INTEX 14SFM10,Intex,CRT TV,STV,27,Y,N,CE,,,,,,,0
,,INTEX LED TV2810,Intex,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,SAMSUNG RT29JARZESP/NL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,SAMSUNG RT29JSMSARZ/TL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,SAMSUNG RT29JSMSASZ/TL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,SAMSUNG UA40J6300AKLXL,Samsung,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,SAMSUNG WA60H4100HY/TL,Samsung,WM,SAWM,2,Y,N,CE,,,,,,,0
,,SAMSUNG RR19J2725LX/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,SAMSUNG RR19J2725RX/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,SALORA SLV3322 LED TV,Salora,PANEL,LED TV,5,Y,N,CE,,,,,,,0
,,SONY KD49X8500C IN5,Sony,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,SONY KDL40W700C IN5,Sony,PANEL,LED TV,3,Y,N,CE,,,,,,,0
,,SONY E5563/XPERIA C5 ULTRA/WHITE,Sony Xperia,Xperia Mobile,Xperia Mobile,3,Y,N,MOBILE,,,,,,,0
,,SONY DSCW800/BLACK (FOC),Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,VOLTAS 0.75T WINDOW AC 102PYE,VOLTAS,AC,WINDOW AC,1,Y,N,CE,,,,,,,0
,,VOLTAS 1.5T SPLIT AC 185ZYI,VOLTAS,AC,SPLIT AC,2,Y,N,CE,,,,,,,0
,,PHILIPS SPA4040B/94,Philips,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,0
,,PHILIPS SPT6660/94,Philips,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,0
,,PHILIPS SPA3800B/94,Philips,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,0
,,PHILIPS HTD5580/94,Philips,HOME THEATER,HOME THEATER,0,Y,N,CE,,,,,,,0
,,INTEX 14SFM15,Intex,CRT TV,OTV,60,Y,N,CE,,,,,,,0
,,BLUE STAR SC24YG1.2T CASST AC,Blue Star,AC,CASST AC,0,Y,N,CE,,,,,,,0
,,SONY KD55X8500C IN5,Sony,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,SONY PS3 12GB LCD Bundle 2015(FOC),Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,BAJAJ DRY IRON PLATINIUM,Godrej,GIFT,GIFT,100,Y,N,CE,,,,,,,0
,,VIDEOCON VPT21UM-UZT,Videocon,CRT TV,STV,100,Y,N,CE,,,,,,,0
,,SAMSUNG UA40JU6000KLXL,Samsung,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,SAMSUNG RR23J2835RZ/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,SAMSUNG RR21J2725PZ/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,SAMSUNG RR19J2825RY/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,SAMSUNG RR21J2824PX/TL,Samsung,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,SAMSUNG RR21J2414VL/TL,Samsung,Refrigerator,DC,3,Y,N,CE,,,,,,,0
,,SAMSUNG AR15JV5HATQNNA(ID),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JV5HATQXNA(OD),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,0
,,SAMSUNG WF602U0BHSD/TL,Samsung,WM,FAWM,1,Y,N,CE,,,,,,,0
,,SAMSUNG UA32J4003ARLXL,Samsung,PANEL,LED TV,2,Y,N,CE,,,,,,,0
,,GODREJ RD EDGE185CHTM4.2 Wine Flora,Godrej,Refrigerator,DC,24,Y,N,CE,,,,,,,0
,,GODREJ RD COLDGOLD303C2.2 Silver Stroks,Godrej,Refrigerator,DC,5,Y,N,CE,,,,,,,0
,,GODREJ RT EON241P4.3 Silver Meadow,Godrej,Refrigerator,FF,3,Y,N,CE,,,,,,,0
,,SONY KD55X9000C IN5,Sony,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,SONY ILCE5000L(FOC) 2015,Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,SAMSUNG RR19H1825RY/TL,Samsung,Refrigerator,DC,3,Y,N,CE,,,,,,,0
,,SAMSUNG RR19J2825VL/TL,Samsung,Refrigerator,DC,3,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JC3JAMVNNA(ID),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,0
,,SAMSUNG AR15JC3JAMVXNA(OD),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JC2USUQNNA(ID),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JC2USUQXNA(OD),Samsung,AC,SPLIT AC,2,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JC2HATPNNA(ID),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JC2HATPXNA(OD),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,0
,,SAMSUNG RR19J2825PX/TL,Samsung,Refrigerator,DC,3,Y,N,CE,,,,,,,0
,,SAMSUNG RT27JARMAPX/NL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,SONY E6683/XPERIA Z5 DS/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,2,Y,N,MOBILE,,,,,,,0
,,SONY E6683/XPERIA Z5 DS/GREEN,Sony Xperia,Xperia Mobile,Xperia Mobile,1,Y,N,MOBILE,,,,,,,0
,,SONY KDL48W700C IN5,Sony,PANEL,LED TV,1,Y,N,CE,,,,,,,0
,,GODREJ RT EON241PD4.3 Denim Petals,Godrej,Refrigerator,FF,2,Y,N,CE,,,,,,,0
,,SONY E6683/XPERIA Z5 DS/GOLD,Sony Xperia,Xperia Mobile,Xperia Mobile,2,Y,N,MOBILE,,,,,,,0
,,VOLTAS 20/40 WATER COOLER-SPC FSS,VOLTAS,WATER COOLER,WATER COOLER,1,Y,N,CE,,,,,,,0
,,VOLTAS 1.5T SPLIT AC 185ZYT(R),VOLTAS,AC,SPLIT AC,4,Y,N,CE,,,,,,,0
,,GODREJ RD EDGEZX195PDS5.1 Silver Flora,Godrej,Refrigerator,DC,10,Y,N,CE,,,,,,,0
,,ELECTROLUX EC060PSH FDW,Electrolux,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,ELECTROLUX EB163PMH-FDA,Electrolux,Refrigerator,DC,2,Y,N,CE,,,,,,,0
,,SONY PS4 1TB(PS4 HARDWARE),Sony,PSP,PSP,1,Y,N,CE,,,,,,,0
,,SONY GOW REMASTERED(PS4 SOFT),Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,SONY INFAMOUS SECOND SON(PS4 SOFT),Sony,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,GODREJ GSC12FQ5AWOC Quartz 1T SPLIT AC,Godrej,AC,SPLIT AC,9,Y,N,CE,,,,,,,0
,,GODREJ GSC12FQ3WNC 1T SPLIT AC,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,GODREJ GSC18FW3WOU Wstorm 1.5T SPLIT AC,Godrej,AC,SPLIT AC,10,Y,N,CE,,,,,,,0
,,GODREJ GSH18FYN WMT 1.5 H&C SPLIT AC,Godrej,AC,SPLIT AC,5,Y,N,CE,,,,,,,0
,,PHILIPS RL4450/94,Philips,RADIO,RADIO,5,Y,N,CE,,,,,,,0
,,SONY USM16M1/W IN(FOC) 2015,Sony,GIFT,GIFT,3,Y,N,CE,,,,,,,0
,,PHILIPS DVP2880/94,Philips,DVD PLAYER,DVD PLAYER,1,Y,N,CE,,,,,,,0
,,PHILIPS PENDRIVE/AV,Philips,GIFT,GIFT,1,Y,N,CE,,,,,,,0
,,LLOYD L40FGP(Black) LED TV,Lloyd,PANEL,LED TV,15,Y,N,CE,,,,,,,0
,,LLOYD LWMT70 (WM),Lloyd,WM,FAWM,10,Y,N,CE,,,,,,,0
,,INTEX LED2205 FHD,Intex,PANEL,LED TV,20,Y,N,CE,,,,,,,0
,,SONY USM16GR/WZ IN(FOC) 2015,Sony,GIFT,GIFT,45,Y,N,CE,,,,,,,0
,,SAMSUNG WA60H4300HB/TL,Samsung,WM,SAWM,2,Y,N,CE,,,,,,,0
,,SAMSUNG WA65H4000HA/TL,Samsung,WM,FAWM,1,Y,N,CE,,,,,,,0
,,SAMSUNG WA70H4020HL/TL,Samsung,WM,FAWM,1,Y,N,CE,,,,,,,0
,,SAMSUNG RT27JARMALX/TL,Samsung,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,SAMSUNG RT26H3000PX/TL,Samsung,Refrigerator,FF,2,Y,N,CE,,,,,,,0
,,SONY E6883/XPERIA Z5 PREMIUM/GOLD,Sony Xperia,Xperia Mobile,Xperia Mobile,1,Y,N,MOBILE,,,,,,,0
,,INTEX IT3002 SUF,Intex,SPEAKER,SPEAKER,34,Y,N,CE,,,,,,,0
,,INTEX LED5010 FHD,Intex,PANEL,LED TV,6,Y,N,CE,,,,,,,0
,,INTEX IT600B SUF,Intex,SPEAKER,SPEAKER,6,Y,N,CE,,,,,,,0
,,INTEX ITPB8K Mobile Battery Charger,Intex,GIFT,GIFT,60,Y,N,CE,,,,,,,0
,,RACOLD CDR SP10V2KW WH,RACOLD,GEYSER,GEYSER,10,Y,N,CE,,,,,,,0
,,RACOLD ETERNO 2SP10V2KW WH,RACOLD,GEYSER,GEYSER,25,Y,N,CE,,,,,,,0
,,LG LSA6NP3A1.ANLG 2T SPLIT AC,LG,AC,SPLIT AC,3,Y,N,CE,,,,,,,0
,,GODREJ RD CHAMPION99C3.2 Silver Stroks,Godrej,Refrigerator,DC,8,Y,N,CE,,,,,,,0
,,BLUE STAR 3HW18FBU(BO) 1.5T SPLIT AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3HW18FBU(BI) 1.5T SPLIT AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3HW12FBU(BO) 1T SPLIT AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3HW12FBU(BI) 1T SPLIT AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3HW24FBU(BI) 2T SPLIT AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3HW24FBU(BO) 2T SPLIT AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,INTEX IT12800 SUF,Intex,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,0
,,INTEX IT2250 FMU,Intex,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,0
,,INTEX IT-BANG4.1 SUF,Intex,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,0
,,INTEX IT465 SUF,Intex,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,0
,,INTEX IT3001 Super FMU,Intex,SPEAKER,SPEAKER,20,Y,N,CE,,,,,,,0
,,GODREJ RD EDGE185CTM4.2 Wine Eternty,Godrej,Refrigerator,DC,50,Y,N,CE,,,,,,,0
,,BLUE STAR SC36SG2 3T CASSETTE AC,Blue Star,CASST AC,AC,2,Y,N,CE,,,,,,,0
,,BLUE STAR SC48SG2 4T CASSETTE AC,Blue Star,CASST AC,AC,2,Y,N,CE,,,,,,,0
,,PHILIPS 28PFL3030/V7 A7,Philips,PANEL,LED TV,7,Y,N,CE,,,,,,,0
,,GODREJ RT EON241P4.3 Denim Petal,Godrej,Refrigerator,FF,10,Y,N,CE,,,,,,,0
,,GODREJ WT EON651PHU Metallic Red,Godrej,WM,FAWM,2,Y,N,CE,,,,,,,0
,,GODREJ GSC18FX3AWOC XENON 1.5T SPLIT AC,Godrej,AC,SPLIT AC,10,Y,N,CE,,,,,,,0
,,RACOLD PRONTO NEO SS 3V-3KW Ivory,RACOLD,GEYSER,GEYSER,1,Y,N,CE,,,,,,,0
,,RACOLD CDR SP 15V 2KW Ivory,RACOLD,GEYSER,GEYSER,25,Y,N,CE,,,,,,,0
,,VIDEOCON VPD14NM-CZT,Videocon,CRT TV,NTV,38,Y,N,CE,,,,,,,0
,,SONY MDREX150APBQIN.BLACK,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,5,Y,N,MOBILE,,,,,,,0
,,SONY MDREX150APLIQIN.BLUE,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,5,Y,N,MOBILE,,,,,,,0
,,SONY MDREX150APLQIN.MINT BLUE,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,5,Y,N,MOBILE,,,,,,,0
,,SONY CPV6/BC IN.BLACK,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,5,Y,N,MOBILE,,,,,,,0
,,GODREJ RT EON343SG3.3 Ebony,Godrej,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,GODREJ RD EDGE185CHTM4.2 Wine Vally,Godrej,Refrigerator,DC,20,Y,N,CE,,,,,,,0
,,SONY KLV24P413D IN5,Sony,PANEL,LED TV,75,Y,N,CE,,,,,,,0
,,BLUE STAR 2HW24OCU1(BO) 2T SPLIT AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 2HW24OCU1(BI) 2T SPLIT AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,GODREJ GSC18FG5WOG GBLR290 1.5T SPLIT AC,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,SONY KLV22P413D IN5,Sony,PANEL,LED TV,20,Y,N,CE,,,,,,,0
,,SONY KLV24P423D IN5,Sony,PANEL,LED TV,5,Y,N,CE,,,,,,,0
,,GODREJ GSC12FB5WOT Blue Strk 1T SPLIT AC,Godrej,AC,SPLIT AC,10,Y,N,CE,,,,,,,0
,,GODREJ RT EON241P3.4 Denim Petals,Godrej,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,GODREJ GMX23CA3PLM CONV PLAIN,Godrej,MWO,CONVECTION MWO,5,Y,N,CE,,,,,,,0
,,SONY BDPS4500/BMIN5,Sony,DVD PLAYER,DVD PLAYER,1,Y,N,CE,,,,,,,0
,,PHILIPS MMS4200/94,Philips,SPEAKER,SPEAKER,5,Y,N,CE,,,,,,,0
,,VIDEOCON IVC20F02AP LED TV,Videocon,PANEL,LED TV,0,Y,N,CE,,,,,,,0
,,VIDEOCON VPL21UH-UZT,Videocon,CRT TV,STV,34,Y,N,CE,,,,,,,0
,,VIDEOCON IVC24F02TP LED TV,Videocon,PANEL,LED TV,0,Y,N,CE,,,,,,,0
,,INTEX LED TV3214,Intex,PANEL,LED TV,10,Y,N,CE,,,,,,,0
,,INTEX 14SFM16,Intex,CRT TV,OTV,132,Y,N,CE,,,,,,,0
,,GODREJ RD RDGEPRO190PDS5.2 Wine Floret,Godrej,Refrigerator,DC,40,Y,N,CE,,,,,,,0
,,SALORA SLV3324 LED TV,Salora,PANEL,LED TV,50,Y,N,CE,,,,,,,0
,,GODREJ RD EDGEPRO190PDS5.2 Orchid Wine,Godrej,Refrigerator,DC,37,Y,N,CE,,,,,,,0
,,GODREJ RD EDGEPRO190PDS5.2 Wine Floret,Godrej,Refrigerator,DC,40,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JC2UFUQNNA(ID),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,0
,,SAMSUNG AR18JC2UFUQXNA(OD),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,0
,,GODREJ RD EDGEPRO190CT5.2 Indigo Floret,Godrej,Refrigerator,DC,48,Y,N,CE,,,,,,,0
,,GODREJ RT EON261PD4.3 Silver Atom,Godrej,Refrigerator,FF,1,Y,N,CE,,,,,,,0
,,VIDEOCON IVC22F02TP LED TV,Videocon,PANEL,LED TV,0,Y,N,CE,,,,,,,0
,,VIDEOCON VC060PSH-FDW,Videocon,Refrigerator,DC,0,Y,N,CE,,,,,,,0
,,VIDEOCON VC090PSH-FDW,Videocon,Refrigerator,DC,0,Y,N,CE,,,,,,,0
,,VIDEOCON VZ205PTDG-FDA,Videocon,Refrigerator,DC,0,Y,N,CE,,,,,,,0
,,VIDEOCON VA203EBR-FDA,Videocon,Refrigerator,DC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3CNHW12CAFU(BO) 1T INVERTOR AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3CNHW12CAFU(BI) 1T INVERTOR AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3CNHW18CAFU(BO) 1.5T INVERTOR AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 3CNHW18CAFU(BI) 1.5T INVERTOR AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 5HW12SBU(BO) 1T SPLIT AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 5HW12SBU(BI) 1T SPLIT AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 5HW18SBU(BO) 1.5T SPLIT AC(OD),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,BLUE STAR 5HW18SBU(BI) 1.5T SPLIT AC(ID),Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,0
,,GODREJ GSC12TSZ3RWPT 1T SPLIT AC,Godrej,AC,SPLIT AC,10,Y,N,CE,,,,,,,0
,,GODREJ RD EDGEPRO210PDS5.2 Lus Wine,Godrej,Refrigerator,DC,15,Y,N,CE,,,,,,,0
,,GODREJ RD EDGESX221CT5.2 Indigo Orchid,Godrej,Refrigerator,DC,10,Y,N,CE,,,,,,,0
,,GODREJ RD EDGEPRO240CT5.2 Indigo Floret,Godrej,Refrigerator,DC,6,Y,N,CE,,,,,,,0
,,SAMSUNG AR18KV5HBTRNNA(ID),Samsung,AC,SPLIT AC,3,Y,N,CE,,,,,,,0
,,SAMSUNG AR18KV5HBTRXNA(OD),Samsung,AC,SPLIT AC,3,Y,N,CE,,,,,,,0
,,SAMSUNG AR12KV5HBTRNNA(ID),Samsung,AC,SPLIT AC,1,Y,N,CE,,,,,,,0
