Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD
,3000003041,3000003041 : CPVC FITTINGS TEE REDUCER 25X25X15MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,180,,,,0
,3000002666,3000002666 : CPVC FITTINGS TEE REDUCER 25X25X20MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,140,,,,0
,3000003042,3000003042 : CPVC FITTINGS TEE REDUCER 32X32X15MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,88,,,,0
,3000003043,3000003043 : CPVC FITTINGS TEE REDUCER 32X32X20MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,88,,,,0
,3000003044,3000003044 : CPVC FITTINGS TEE REDUCER 32X32X25MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,72,,,,0
,3000003045,3000003045 : CPVC FITTINGS TEE REDUCER 40X40X15MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,50,,,,0
,3000003046,3000003046 : CPVC FITTINGS TEE REDUCER 40X40X20MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,50,,,,0
,3000003047,3000003047 : CPVC FITTINGS TEE REDUCER 40X40X25MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,50,,,,0
,3000003048,3000003048 : CPVC FITTINGS TEE REDUCER 40X40X32MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,50,,,,0
,3000003989,3000003989 : CPVC FITTINGS TEE REDUCER 50X50X15MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,25,,,,0
,3000003049,3000003049 : CPVC FITTINGS TEE REDUCER 50X50X20MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,25,,,,0
,3000003050,3000003050 : CPVC FITTINGS TEE REDUCER 50X50X25MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,25,,,,0
,3000003051,3000003051 : CPVC FITTINGS TEE REDUCER 50X50X32MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,26,,,,0
,3000003054,3000003054 : CPVC FITTINGS TEE REDUCER 50X50X40MM,CPVC,FITTINGS,Tee Reducer,0,Y,N,,BOX,Pcs,24,,,,0
,3000002988,3000002988 : CPVC FITTINGS COUPLER 15MM,CPVC,FITTINGS,Coupler,0,Y,N,,BOX,Pcs,1100,,,,0
,3000002703,3000002703 : CPVC FITTINGS COUPLER 20MM,CPVC,FITTINGS,Coupler,0,Y,N,,BOX,Pcs,500,,,,0
,3000002667,3000002667 : CPVC FITTINGS COUPLER 25MM,CPVC,FITTINGS,Coupler,0,Y,N,,BOX,Pcs,250,,,,0
,3000002989,3000002989 : CPVC FITTINGS COUPLER 32MM,CPVC,FITTINGS,Coupler,0,Y,N,,BOX,Pcs,150,,,,0
,3000002991,3000002991 : CPVC FITTINGS COUPLER 40MM,CPVC,FITTINGS,Coupler,0,Y,N,,BOX,Pcs,80,,,,0
,3000002992,3000002992 : CPVC FITTINGS COUPLER 50MM,CPVC,FITTINGS,Coupler,0,Y,N,,BOX,Pcs,48,,,,0
,3000002668,3000002668 : CPVC FITTINGS COUPLER REDUCER 20X15MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,750,,,,0
,3000003170,3000003170 : CPVC FITTINGS COUPLER REDUCER 25X15MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,400,,,,0
,3000003171,3000003171 : CPVC FITTINGS COUPLER REDUCER 25X20MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,350,,,,0
,3000003068,3000003068 : CPVC FITTINGS COUPLER REDUCER 32X15MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,200,,,,0
,3000003069,3000003069 : CPVC FITTINGS COUPLER REDUCER 32X20MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,324,,,,0
,3000003070,3000003070 : CPVC FITTINGS COUPLER REDUCER 32X25MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,270,,,,0
,3000003071,3000003071 : CPVC FITTINGS COUPLER REDUCER 40X15MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,130,,,,0
,3000003072,3000003072 : CPVC FITTINGS COUPLER REDUCER 40X20MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,130,,,,0
,3000003073,3000003073 : CPVC FITTINGS COUPLER REDUCER 40X25MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,200,,,,0
,3000003074,3000003074 : CPVC FITTINGS COUPLER REDUCER 40X32MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,100,,,,0
,3000003987,3000003987 : CPVC FITTINGS COUPLER REDUCER 50X15MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,72,,,,0
,3000003075,3000003075 : CPVC FITTINGS COUPLER REDUCER 50X20MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,72,,,,0
,3000003076,3000003076 : CPVC FITTINGS COUPLER REDUCER 50X25MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,72,,,,0
,3000003077,3000003077 : CPVC FITTINGS COUPLER REDUCER 50X32MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,72,,,,0
,3000003078,3000003078 : CPVC FITTINGS COUPLER REDUCER 50X40MM,CPVC,FITTINGS,Coupler Reducer,0,Y,N,,BOX,Pcs,72,,,,0
,3000003504,3000003504 : CPVC FITTINGS COUPLER RED BRASS 20X15MM,CPVC,FITTINGS,Coupler,0,N,N,,BOX,Pcs,300,,,,0
,3000002993,3000002993 : CPVC FITTINGS UNION 15MM,CPVC,FITTINGS,Union,0,Y,N,,BOX,Pcs,330,,,,0
,3000003359,3000003359 : CPVC FITTINGS UNION 20MM,CPVC,FITTINGS,Union,0,Y,N,,BOX,Pcs,120,,,,0
,3000003360,3000003360 : CPVC FITTINGS UNION 25MM,CPVC,FITTINGS,Union,0,Y,N,,BOX,Pcs,80,,,,0
,3000002994,3000002994 : CPVC FITTINGS UNION 32MM,CPVC,FITTINGS,Union,0,Y,N,,BOX,Pcs,120,,,,0
,3000002995,3000002995 : CPVC FITTINGS UNION 40MM,CPVC,FITTINGS,Union,0,Y,N,,BOX,Pcs,72,,,,0
,3000002996,3000002996 : CPVC FITTINGS UNION 50MM,CPVC,FITTINGS,Union,0,Y,N,,BOX,Pcs,40,,,,0
,3000003001,3000003001 : CPVC FITTINGS FTA 15MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,600,,,,0
,3000003181,3000003181 : CPVC FITTINGS FTA 20MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,350,,,,0
,3000002674,3000002674 : CPVC FITTINGS FTA 25MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,160,,,,0
,3000003002,3000003002 : CPVC FITTINGS FTA 32MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,100,,,,0
,3000003003,3000003003 : CPVC FITTINGS FTA 40MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,64,,,,0
,3000003004,3000003004 : CPVC FITTINGS FTA 50MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,36,,,,0
,3000003182,3000003182 : CPVC FITTINGS FTA BRASS 15MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,400,,,,0
,3000002708,3000002708 : CPVC FITTINGS FTA BRASS 20MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,250,,,,0
,3000002709,3000002709 : CPVC FITTINGS FTA BRASS 25MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,120,,,,0
,3000003034,3000003034 : CPVC FITTINGS FTA BRASS 32MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,60,,,,0
,3000003035,3000003035 : CPVC FITTINGS FTA BRASS 40MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,50,,,,0
,3000003511,3000003511 : CPVC FITTINGS FTA BRASS 50MM,CPVC,FITTINGS,FTA,0,N,N,,BOX,Pcs,30,,,,0
,3000004012,3000004012 : CPVC FITTING FTA Reducer Brass 25MMX15MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,200,,,,0
,3000003843,3000003843 : CPVC FITTINGS FTA REDUCER BRASS 25X20MM,CPVC,FITTINGS,FTA,0,Y,N,,BOX,Pcs,400,,,,0
,3000003005,3000003005 : CPVC FITTINGS MTA 15MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,800,,,,0
,3000003183,3000003183 : CPVC FITTINGS MTA 20MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,500,,,,0
,3000003508,3000003508 : CPVC FITTINGS MTA 25MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,260,,,,0
,3000003006,3000003006 : CPVC FITTINGS MTA 32MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,140,,,,0
,3000003007,3000003007 : CPVC FITTINGS MTA 40MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,90,,,,0
,3000003008,3000003008 : CPVC FITTINGS MTA 50MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,50,,,,0
,3000003037,3000003037 : CPVC FITTINGS MTA BRASS 15MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,400,,,,0
,3000003363,3000003363 : CPVC FITTINGS MTA BRASS 20MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,250,,,,0
,3000003185,3000003185 : CPVC FITTINGS MTA BRASS 25MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,120,,,,0
,3000003038,3000003038 : CPVC FITTINGS MTA BRASS 32MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,60,,,,0
,3000003513,3000003513 : CPVC FITTINGS MTA BRASS 40MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,50,,,,0
,3000003514,3000003514 : CPVC FITTINGS MTA BRASS 50MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,30,,,,0
,3000003515,3000003515 : CPVC FITTINGS MTA REDUCER 20X15MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,500,,,,0
,3000003979,3000003979 : CPVC FITTINGS MTA REDUCER 25X20MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,200,,,,0
,3000002712,3000002712 : CPVC FITTINGS MTA REDUCER BRASS 20X15MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,300,,,,0
,3000003844,3000003844 : CPVC FITTINGS MTA REDUCER BRASS 25X20MM,CPVC,FITTINGS,MTA,0,Y,N,,BOX,Pcs,200,,,,0
,3000003009,3000003009 : CPVC FITTINGS TANK CONNECTOR 15MM,CPVC,FITTINGS,Tank Nipple/Connector,0,Y,N,,BOX,Pcs,220,,,,0
,3000003186,3000003186 : CPVC FITTINGS TANK CONNECTOR 20MM,CPVC,FITTINGS,Tank Nipple/Connector,0,Y,N,,BOX,Pcs,140,,,,0
,3000003010,3000003010 : CPVC FITTINGS TANK CONNECTOR 25MM,CPVC,FITTINGS,Tank Nipple/Connector,0,Y,N,,BOX,Pcs,80,,,,0
,3000003011,3000003011 : CPVC FITTINGS TANK CONNECTOR 32MM,CPVC,FITTINGS,Tank Nipple/Connector,0,Y,N,,BOX,Pcs,55,,,,0
,3000003012,3000003012 : CPVC FITTINGS TANK CONNECTOR 40MM,CPVC,FITTINGS,Tank Nipple/Connector,0,Y,N,,BOX,Pcs,40,,,,0
,3000003013,3000003013 : CPVC FITTINGS TANK CONNECTOR 50MM,CPVC,FITTINGS,Tank Nipple/Connector,0,Y,N,,BOX,Pcs,27,,,,0
,3000003993,3000003993 : CPVC FIT TanKNiPple 1Side Pipe Fit 20MM,CPVC,FITTINGS,TanKNiPple 1Side Pipe Fit,0,Y,N,,BOX,Pcs,150,,,,0
,3000003994,3000003994 : CPVC FIT TankNipple 1Side Pipe Fit 25MM,CPVC,FITTINGS,TanKNiPple 1Side Pipe Fit,0,Y,N,,BOX,Pcs,100,,,,0
,3000003014,3000003014 : CPVC FITTINGS CROSS TEE 15MM,CPVC,FITTINGS,Cross,0,Y,N,,BOX,Pcs,300,,,,0
,3000003172,3000003172 : CPVC FITTINGS CROSS TEE 20MM,CPVC,FITTINGS,Cross,0,Y,N,,BOX,Pcs,160,,,,0
,3000003361,3000003361 : CPVC FITTINGS CROSS TEE 25MM,CPVC,FITTINGS,Cross,0,Y,N,,BOX,Pcs,72,,,,0
,3000003015,3000003015 : CPVC FITTINGS CROSS TEE 32MM,CPVC,FITTINGS,Cross,0,Y,N,,BOX,Pcs,48,,,,0
,3000003016,3000003016 : CPVC FITTINGS CROSS TEE 40MM,CPVC,FITTINGS,Cross,0,Y,N,,BOX,Pcs,28,,,,0
,3000003017,3000003017 : CPVC FITTINGS CROSS TEE 50MM,CPVC,FITTINGS,Cross,0,Y,N,,BOX,Pcs,14,,,,0
,3000003178,3000003178 : CPVC FITTINGS END CAP 15MM,CPVC,FITTINGS,End Cap,0,Y,N,,BOX,Pcs,2000,,,,0
,3000003179,3000003179 : CPVC FITTINGS END CAP 20MM,CPVC,FITTINGS,End Cap,0,Y,N,,BOX,Pcs,900,,,,0
,3000003180,3000003180 : CPVC FITTINGS END CAP 25MM,CPVC,FITTINGS,End Cap,0,Y,N,,BOX,Pcs,400,,,,0
,3000003019,3000003019 : CPVC FITTINGS END CAP 32MM,CPVC,FITTINGS,End Cap,0,Y,N,,BOX,Pcs,240,,,,0
,3000003020,3000003020 : CPVC FITTINGS END CAP 40MM,CPVC,FITTINGS,End Cap,0,Y,N,,BOX,Pcs,160,,,,0
,3000003021,3000003021 : CPVC FITTINGS END CAP 50MM,CPVC,FITTINGS,End Cap,0,Y,N,,BOX,Pcs,70,,,,0
,3000003022,3000003022 : CPVC FITTINGS ELBOW 45DEG 15MM,CPVC,FITTINGS,Elbow (45?),0,Y,N,,BOX,Pcs,1000,,,,0
,3000003362,3000003362 : CPVC FITTINGS ELBOW 45DEG 20MM,CPVC,FITTINGS,Elbow (45?),0,Y,N,,BOX,Pcs,360,,,,0
,3000002681,3000002681 : CPVC FITTINGS ELBOW 45? 25MM,CPVC,FITTINGS,Elbow (45?),0,Y,N,,BOX,Pcs,200,,,,0
,3000003023,3000003023 : CPVC FITTINGS ELBOW 45DEG 32MM,CPVC,FITTINGS,Elbow (45?),0,Y,N,,BOX,Pcs,110,,,,0
,3000003024,3000003024 : CPVC FITTINGS ELBOW 45DEG 40MM,CPVC,FITTINGS,Elbow (45?),0,Y,N,,BOX,Pcs,66,,,,0
,3000003025,3000003025 : CPVC FITTINGS ELBOW 45DEG 50MM,CPVC,FITTINGS,Elbow (45?),0,Y,N,,BOX,Pcs,30,,,,0
,3000003026,3000003026 : CPVC FITTINGS BALL VALVE 15MM,CPVC,FITTINGS,Ball Valve,0,Y,N,,BOX,Pcs,180,,,,0
,3000003027,3000003027 : CPVC FITTINGS BALL VALVE 20MM,CPVC,FITTINGS,Ball Valve,0,Y,N,,BOX,Pcs,80,,,,0
,3000003168,3000003168 : CPVC FITTINGS BALL VALVE 25MM,CPVC,FITTINGS,Ball Valve,0,Y,N,,BOX,Pcs,60,,,,0
,3000003028,3000003028 : CPVC FITTINGS BALL VALVE 32MM,CPVC,FITTINGS,Ball Valve,0,Y,N,,BOX,Pcs,35,,,,0
,3000003029,3000003029 : CPVC FITTINGS BALL VALVE 40MM,CPVC,FITTINGS,Ball Valve,0,Y,N,,BOX,Pcs,25,,,,0
,3000003030,3000003030 : CPVC FITTINGS BALL VALVE 50MM,CPVC,FITTINGS,Ball Valve,0,Y,N,,BOX,Pcs,15,,,,0
,3000003032,3000003032 : CPVC FITTINGS STEP OVER BEND 15MM,CPVC,FITTINGS,Step Over Bend,0,Y,N,,BOX,Pcs,100,,,,0
,3000002682,3000002682 : CPVC FITTINGS STEP OVER BEND 20MM,CPVC,FITTINGS,Step Over Bend,0,Y,N,,BOX,Pcs,100,,,,0
,3000003510,3000003510 : CPVC FITTINGS STEP OVER BEND 25MM,CPVC,FITTINGS,Step Over Bend,0,Y,N,,BOX,Pcs,60,,,,0
,3000003990,3000003990 : CPVC FITTINGS STEP OVER BEND 32MM,CPVC,FITTINGS,Step Over Bend,0,Y,N,,BOX,Pcs,40,,,,0
,3000003991,3000003991 : CPVC FITTINGS STEP OVER BEND 40MM,CPVC,FITTINGS,Step Over Bend,0,Y,N,,BOX,Pcs,24,,,,0
,3000003992,3000003992 : CPVC FITTINGS STEP OVER BEND 50MM,CPVC,FITTINGS,Step Over Bend,0,Y,N,,BOX,Pcs,12,,,,0
,3000003169,3000003169 : CPVC FITTINGS BUSHING REDUCER 20X15MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,1200,,,,0
,3000003364,3000003364 : CPVC FITTINGS BUSHING REDUCER 25X15MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,600,,,,0
,3000002686,3000002686 : CPVC FITTINGS BUSHING REDUCER 25X20MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,600,,,,0
,3000003055,3000003055 : CPVC FITTINGS BUSHING REDUCER 32X15MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,330,,,,0
,3000003056,3000003056 : CPVC FITTINGS BUSHING REDUCER 32X20MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,330,,,,0
,3000003057,3000003057 : CPVC FITTINGS BUSHING REDUCER 32X25MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,330,,,,0
,3000003058,3000003058 : CPVC FITTINGS BUSHING REDUCER 40X15MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,200,,,,0
,3000003059,3000003059 : CPVC FITTINGS BUSHING REDUCER 40X20MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,200,,,,0
,3000003060,3000003060 : CPVC FITTINGS BUSHING REDUCER 40X25MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,200,,,,0
,3000003061,3000003061 : CPVC FITTINGS BUSHING REDUCER 40X32MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,200,,,,0
,3000003834,3000003834 : CPVC FITTINGS BUSHING REDUCER 50X15MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,350,,,,0
,3000003835,3000003835 : CPVC FITTINGS BUSHING REDUCER 50X20MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,350,,,,0
,3000003234,3000003234 : CPVC FITTINGS BUSHING REDUCER 50X25MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,350,,,,0
,3000003062,3000003062 : CPVC FITTINGS BUSHING REDUCER 50X32MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,80,,,,0
,3000003063,3000003063 : CPVC FITTINGS BUSHING REDUCER 50X40MM,CPVC,FITTINGS,Bushing Reducer,0,Y,N,,BOX,Pcs,80,,,,0
,3000003838,3000003838 : CPVC FITTINGS PIPE CLIP 15MM,CPVC,FITTINGS,Plastic Clamp/Pipe Clip,0,Y,N,,BOX,Pcs,4000,,,,0
,3000003839,3000003839 : CPVC FITTINGS PIPE CLIP 20MM,CPVC,FITTINGS,Clip Plastic,0,Y,N,,BOX,Pcs,3000,,,,0
