Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Formulation,Pack Type
9114,400000557,Blend HBC plus 1 ltr Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
1000D,400000558,Blend HBC plus 500 ml Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9110,400000558,Blend HBC plus 500 ml Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9105,400000558,Blend HBC plus 500 ml Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9114,400000558,Blend HBC plus 500 ml Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
1000D,400000559,Blend HBC plus 5 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
9110,400000559,Blend HBC plus 5 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
9105,400000559,Blend HBC plus 5 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
9114,400000559,Blend HBC plus 5 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
1000D,400000560,Blend HBC plus 15 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,JAR
9110,400000560,Blend HBC plus 15 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,JAR
9105,400000560,Blend HBC plus 15 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,JAR
9114,400000560,Blend HBC plus 15 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,JAR
9110,400000561,Blend HBC plus 15 ltr Tin,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
1000D,400000561,Blend HBC plus 15 ltr Tin,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9114,400000561,Blend HBC plus 15 ltr Tin,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9105,400000561,Blend HBC plus 15 ltr Tin,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9308,400000551,Blend HBC plus 1 ltr Pouch,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9308,400000556,Blend HBC plus 500 ml Pouch,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9308,400000557,Blend HBC plus 1 ltr Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9308,400000558,Blend HBC plus 500 ml Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9308,400000559,Blend HBC plus 5 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
9308,400000560,Blend HBC plus 15 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,JAR
9308,400000561,Blend HBC plus 15 ltr Tin,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9101,400000551,Blend HBC plus 1 ltr Pouch,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9101,400000556,Blend HBC plus 500 ml Pouch,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9101,400000557,Blend HBC plus 1 ltr Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9101,400000558,Blend HBC plus 500 ml Bottle,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9101,400000559,Blend HBC plus 5 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
9101,400000560,Blend HBC plus 15 ltr Jar,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,JAR
9101,400000561,Blend HBC plus 15 ltr Tin,Blend Plus,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
1000D,400000584,Blend HBC No 1-1 ltr Pouch,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
1000D,400000585,Blend HBC No 1-500 ml Pouch,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
1000D,400000586,Blend HBC No 1-1 ltr Bottle,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
1000D,400000587,Blend HBC No 1-500 ml Bottle,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
1000D,400000588,Blend HBC No 1-5 ltr Jar,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
9110,400000584,Blend HBC No 1-1 ltr Pouch,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9110,400000585,Blend HBC No 1-500 ml Pouch,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9110,400000586,Blend HBC No 1-1 ltr Bottle,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9110,400000587,Blend HBC No 1-500 ml Bottle,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9110,400000588,Blend HBC No 1-5 ltr Jar,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
9117,400000584,Blend HBC No 1-1 ltr Pouch,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9117,400000585,Blend HBC No 1-500 ml Pouch,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9117,400000586,Blend HBC No 1-1 ltr Bottle,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9117,400000587,Blend HBC No 1-500 ml Bottle,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9117,400000588,Blend HBC No 1-5 ltr Jar,Blend No 1,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,0,no,JAR
1000D,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9110,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9117,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9112,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9106,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9111,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9103,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9118,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9108,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9306,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9308,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9105,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9114,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9101,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9407A,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9113,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9120,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9412,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9116,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
1000D,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9110,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9117,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
4000D,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9108,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9306,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9308,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9101,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9120,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9105,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9114,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9308KP,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9105KP,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9114KP,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9306KP,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9201,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9207,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9213,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9205,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9208,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9407DD,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9111,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9112,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9103,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9106,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9118,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9412,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9116,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9407B,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9113,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9203,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9407D,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9407A,400000716,Sunflower 15 ltr Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
1000D,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9110,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9108,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9105,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9114,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9116,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9113,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
1000D,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9110,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9117,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
4000D,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9108,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9306,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9308,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9101,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9120,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9105,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9114,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9308KP,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9105KP,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9114KP,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9306KP,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9111,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9112,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9103,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9106,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9118,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9412,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9116,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9113,400000562,Soyabean 1 ltr Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
1000D,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9110,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9117,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
4000D,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9108,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9306,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9308,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9101,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9120,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9105,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9114,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9308KP,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9105KP,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9114KP,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9306KP,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9111,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9112,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9103,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9106,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9118,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9412,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9116,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9113,400000564,Soyabean 500 ml Bottle - Sidel,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9110,400000566,Soyabean 200 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9117,400000566,Soyabean 200 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9105,400000566,Soyabean 200 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9114,400000566,Soyabean 200 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
1000D,400000566,Soyabean 200 ml Bottle - Sidel,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
1000D,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9110,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9117,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
4000D,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9108,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9306,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9308,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
