Location,Prod_Code,mrp_code,mrp,sale_rate,vertical_value
4000D,400000427,,,0,Specialty Fats
4000D,400000413,,,0,Specialty Fats
4000D,400000414,,,0,Specialty Fats
4000D,400000450,,,0,HBC:Rasoi:BIB
4000D,400000374,,,0,HBC:Rasoi:BIB
4000D,400000375,,,0,HBC:Rasoi:BIB
4000D,400000372,,,0,HBC:Rasoi:BIB
4000D,400000524,,,0,HBC:Rasoi:BIB
4000D,400000545,,,0,Specialty Fats
4000D,400000528,,,0,Specialty Fats
4000D,400000502,,,796.21,HBC:Rasoi:BIB
4000D,400000347,,,0,Specialty Fats
4000D,400000348,,,863.4,Specialty Fats
4000D,400000349,,,1019.07,Specialty Fats
4000D,400000350,,,982.47,Specialty Fats
4000D,400000352,,,963.24,Specialty Fats
4000D,400000353,,,937.69,Specialty Fats
4000D,400000354,,,921.03,Specialty Fats
4000D,400000355,,,921.03,Specialty Fats
4000D,400000389,,,0,Specialty Fats
4000D,400000428,,,0,Specialty Fats
4000D,400000412,,,0,Specialty Fats
4000D,400000411,,,0,Specialty Fats
4000D,400000427,,,1009.52,Specialty Fats
4000D,400000413,,,0,Specialty Fats
4000D,400000414,,,0,Specialty Fats
4000D,400000528,,,956.12,Specialty Fats
4000D,400000545,,,0,Specialty Fats
4000D,400000716,,,0,HBC:Rasoi:BIB
4000D,400000598,,,982.17,Specialty Fats
4000D,400000611,,,0,HBC:Rasoi:BIB
4000D,400000621,,,963.31,Specialty Fats
4000D,400000631,,,937.69,Specialty Fats
4000D,400000637,,,0,HBC:Rasoi:BIB
4000D,400000655,,,0,Specialty Fats
4000D,400000658,,,0,Specialty Fats
4000D,400000656,,,992.5,Specialty Fats
4000D,400000682,,,866.74,Specialty Fats
4000D,400000700,,,1026.5,Specialty Fats
4000D,400000699,,,908.96,Specialty Fats
4000D,400000692,,,0,HBC:Rasoi:BIB
4000D,400000691,,,0,HBC:Rasoi:BIB
4000D,400000589,,,0,HBC:Rasoi:BIB
4000D,400000595,,,0,HBC:Rasoi:BIB
4000D,400000594,,,0,HBC:Rasoi:BIB
4000D,400000719,,,931.19,Specialty Fats
4000D,400000712,,,0,HBC:Rasoi:BIB
4000D,400000747,,,1037.25,Specialty Fats
4000D,400000748,,,1078.16,Specialty Fats
4000D,400000717,,,0,HBC:Rasoi:BIB
4000D,400000718,,,0,HBC:Rasoi:BIB
4000D,400000774,,,1004.45,Specialty Fats
4000D,400000715,,,0,HBC:Rasoi:BIB
4000D,400000753,,,1221.74,Specialty Fats
4000D,400000754,,,1182.05,Specialty Fats
4000D,400000756,,,0,Specialty Fats
4000D,400000757,,,1291.28,Specialty Fats
4000D,400000758,,,1265.32,Specialty Fats
4000D,400000717,,,0,HBC:Rasoi:BIB
4000D,400000718,,,0,HBC:Rasoi:BIB
4000D,400000778,,,994.93,Specialty Fats
4000D,400000783,,,1142.67,Specialty Fats
4000D,400000782,,,0,HBC:Rasoi:BIB
4000D,400000787,,,954.1,Specialty Fats
4000D,400000810,,,1409.81,Specialty Fats
4000D,400000710,,,0,HBC:Rasoi:BIB
4000D,400000821,,,1076.3,Specialty Fats
4000D,400000822,,,1060.19,Specialty Fats
9105,400000126,,,0,HBC:Rasoi:BIB
9105,400000128,,,0,HBC:Rasoi:BIB
9105,400000139,,,0,HBC:Rasoi:BIB
9105,400000140,,,0,HBC:Rasoi:BIB
9105,400000141,,,0,HBC:Rasoi:BIB
9105,400000151,,,0,HBC:Rasoi:BIB
9105,400000152,,,0,HBC:Rasoi:BIB
9105,400000153,,,0,HBC:Rasoi:BIB
9105,400000154,,,0,HBC:Rasoi:BIB
9105,400000159,,,0,HBC:Rasoi:BIB
9105,400000170,,,0,HBC:Rasoi:BIB
9105,400000173,,,0,HBC:Rasoi:BIB
9105,400000252,,,0,HBC:Rasoi:BIB
9105,400000254,,,0,HBC:Rasoi:BIB
9105,400000255,,,0,HBC:Rasoi:BIB
9105,400000256,,,0,HBC:Rasoi:BIB
9105,400000257,,,0,HBC:Rasoi:BIB
9105,400000259,,,0,HBC:Rasoi:BIB
9105,400000260,,,0,HBC:Rasoi:BIB
9105,400000273,,,0,HBC:Rasoi:BIB
9105,400000275,,,0,HBC:Rasoi:BIB
9105,400000362,,,0,HBC:Rasoi:BIB
9105,400000370,,,0,HBC:Rasoi:BIB
9105,400000377,,,0,HBC:Rasoi:BIB
9105,400000387,,,0,HBC:Rasoi:BIB
9105,400000397,,,0,HBC:Rasoi:BIB
9105,400000396,,,0,HBC:Rasoi:BIB
9105,400000441,,,0,HBC:Rasoi:BIB
9105,400000449,,,0,HBC:Rasoi:BIB
9105,400000454,,,0,HBC:Rasoi:BIB
9105,400000455,,,0,HBC:Rasoi:BIB
9105,400000430,,,0,HBC:Rasoi:BIB
9105,400000356,,,0,HBC:Rasoi:BIB
9105,400000456,,,0,HBC:Rasoi:BIB
9105,400000457,,,0,HBC:Rasoi:BIB
9105,400000395,,,0,HBC:Rasoi:BIB
9105,400000521,,,0,HBC:Rasoi:BIB
9105,400000523,,,0,HBC:Rasoi:BIB
9105,400000524,,,0,HBC:Rasoi:BIB
9105,400000480,,,0,HBC:Rasoi:BIB
9105,400000530,,,865.71,HBC:Rasoi:BIB
9105,400000454,,,0,HBC:Rasoi:BIB
9105,400000456,,,0,HBC:Rasoi:BIB
9105,400000457,,,0,HBC:Rasoi:BIB
9105,400000521,,,0,HBC:Rasoi:BIB
9105,400000523,,,0,HBC:Rasoi:BIB
9105,400000487,,,851.29,HBC:Rasoi:BIB
9105,400000502,,,827.29,HBC:Rasoi:BIB
9105,400000481,,,889.71,HBC:Rasoi:BIB
9105,400000551,,,0,HBC:Rasoi:BIB
9105,400000556,,,0,HBC:Rasoi:BIB
9105,400000557,,,0,HBC:Rasoi:BIB
9105,400000558,,,0,HBC:Rasoi:BIB
9105,400000559,,,0,HBC:Rasoi:BIB
9105,400000560,,,0,HBC:Rasoi:BIB
9105,400000561,,,0,HBC:Rasoi:BIB
9105,400000589,,,0,HBC:Rasoi:BIB
9105,400000551,,,0,HBC:Rasoi:BIB
9105,400000556,,,0,HBC:Rasoi:BIB
9105,400000557,,,0,HBC:Rasoi:BIB
9105,400000558,,,0,HBC:Rasoi:BIB
9105,400000559,,,0,HBC:Rasoi:BIB
9105,400000560,,,0,HBC:Rasoi:BIB
9105,400000561,,,0,HBC:Rasoi:BIB
9105,400000595,,,0,HBC:Rasoi:BIB
9105,400000716,,,0,HBC:Rasoi:BIB
9105,400000594,,,0,HBC:Rasoi:BIB
9105,400000562,,,0,HBC:Rasoi:BIB
9105,400000564,,,0,HBC:Rasoi:BIB
9105,400000566,,,0,HBC:Rasoi:BIB
9105,400000611,,,0,HBC:Rasoi:BIB
9105,400000635,,,0,HBC:Rasoi:BIB
9105,400000636,,,0,HBC:Rasoi:BIB
9105,400000637,,,0,HBC:Rasoi:BIB
9105,400000692,,,0,HBC:Rasoi:BIB
9105,400000691,,,0,HBC:Rasoi:BIB
9105,400000693,,,0,HBC:Rasoi:BIB
9105,400000678,,,0,HBC:Rasoi:BIB
9105,400000712,,,0,HBC:Rasoi:BIB
9105,400000715,,,0,HBC:Rasoi:BIB
9105,400000782,,,0,HBC:Rasoi:BIB
9114,400000126,,,0,HBC:Rasoi:BIB
9114,400000128,,,0,HBC:Rasoi:BIB
9114,400000139,,,0,HBC:Rasoi:BIB
9114,400000140,,,0,HBC:Rasoi:BIB
9114,400000141,,,0,HBC:Rasoi:BIB
9114,400000151,,,0,HBC:Rasoi:BIB
9114,400000152,,,0,HBC:Rasoi:BIB
9114,400000153,,,0,HBC:Rasoi:BIB
9114,400000154,,,0,HBC:Rasoi:BIB
9114,400000159,,,0,HBC:Rasoi:BIB
9114,400000170,,,0,HBC:Rasoi:BIB
9114,400000173,,,0,HBC:Rasoi:BIB
9114,400000252,,,0,HBC:Rasoi:BIB
9114,400000254,,,0,HBC:Rasoi:BIB
9114,400000255,,,0,HBC:Rasoi:BIB
9114,400000256,,,0,HBC:Rasoi:BIB
9114,400000257,,,0,HBC:Rasoi:BIB
9114,400000259,,,0,HBC:Rasoi:BIB
9114,400000260,,,0,HBC:Rasoi:BIB
9114,400000273,,,0,HBC:Rasoi:BIB
9114,400000275,,,0,HBC:Rasoi:BIB
9114,400000362,,,0,HBC:Rasoi:BIB
9114,400000370,,,0,HBC:Rasoi:BIB
9114,400000377,,,0,HBC:Rasoi:BIB
9114,400000387,,,0,HBC:Rasoi:BIB
9114,400000397,,,0,HBC:Rasoi:BIB
9114,400000396,,,0,HBC:Rasoi:BIB
9114,400000441,,,0,HBC:Rasoi:BIB
9114,400000449,,,0,HBC:Rasoi:BIB
9114,400000454,,,0,HBC:Rasoi:BIB
9114,400000455,,,0,HBC:Rasoi:BIB
9114,400000430,,,0,HBC:Rasoi:BIB
9114,400000356,,,0,HBC:Rasoi:BIB
9114,400000456,,,0,HBC:Rasoi:BIB
9114,400000457,,,0,HBC:Rasoi:BIB
9114,400000395,,,0,HBC:Rasoi:BIB
9114,400000521,,,0,HBC:Rasoi:BIB
9114,400000523,,,0,HBC:Rasoi:BIB
9114,400000524,,,0,HBC:Rasoi:BIB
9114,400000480,,,0,HBC:Rasoi:BIB
9114,400000530,,,868.57,HBC:Rasoi:BIB
9114,400000454,,,0,HBC:Rasoi:BIB
9114,400000456,,,0,HBC:Rasoi:BIB
9114,400000457,,,0,HBC:Rasoi:BIB
9114,400000521,,,0,HBC:Rasoi:BIB
9114,400000523,,,0,HBC:Rasoi:BIB
9114,400000487,,,853.65,HBC:Rasoi:BIB
9114,400000502,,,829.65,HBC:Rasoi:BIB
9114,400000481,,,892.57,HBC:Rasoi:BIB
9114,400000551,,,0,HBC:Rasoi:BIB
9114,400000556,,,0,HBC:Rasoi:BIB
9114,400000557,,,0,HBC:Rasoi:BIB
9114,400000558,,,0,HBC:Rasoi:BIB
9114,400000559,,,0,HBC:Rasoi:BIB
9114,400000560,,,0,HBC:Rasoi:BIB
9114,400000561,,,0,HBC:Rasoi:BIB
9114,400000589,,,0,HBC:Rasoi:BIB
9114,400000551,,,0,HBC:Rasoi:BIB
9114,400000556,,,0,HBC:Rasoi:BIB
9114,400000557,,,0,HBC:Rasoi:BIB
9114,400000558,,,0,HBC:Rasoi:BIB
9114,400000559,,,0,HBC:Rasoi:BIB
9114,400000560,,,0,HBC:Rasoi:BIB
9114,400000561,,,0,HBC:Rasoi:BIB
9114,400000595,,,0,HBC:Rasoi:BIB
9114,400000716,,,0,HBC:Rasoi:BIB
9114,400000594,,,0,HBC:Rasoi:BIB
9114,400000562,,,0,HBC:Rasoi:BIB
9114,400000564,,,0,HBC:Rasoi:BIB
9114,400000566,,,0,HBC:Rasoi:BIB
9114,400000611,,,0,HBC:Rasoi:BIB
9114,400000635,,,0,HBC:Rasoi:BIB
9114,400000636,,,0,HBC:Rasoi:BIB
9114,400000637,,,0,HBC:Rasoi:BIB
9114,400000692,,,0,HBC:Rasoi:BIB
9114,400000691,,,0,HBC:Rasoi:BIB
9114,400000693,,,0,HBC:Rasoi:BIB
9114,400000678,,,0,HBC:Rasoi:BIB
9114,400000712,,,0,HBC:Rasoi:BIB
9114,400000782,,,0,HBC:Rasoi:BIB
9101,400000126,,,0,HBC:Rasoi:BIB
9101,400000128,,,0,HBC:Rasoi:BIB
9101,400000139,,,0,HBC:Rasoi:BIB
9101,400000140,,,0,HBC:Rasoi:BIB
9101,400000141,,,0,HBC:Rasoi:BIB
9101,400000151,,,0,HBC:Rasoi:BIB
9101,400000152,,,0,HBC:Rasoi:BIB
9101,400000153,,,0,HBC:Rasoi:BIB
9101,400000154,,,0,HBC:Rasoi:BIB
9101,400000159,,,0,HBC:Rasoi:BIB
9101,400000170,,,0,HBC:Rasoi:BIB
9101,400000173,,,0,HBC:Rasoi:BIB
9101,400000252,,,0,HBC:Rasoi:BIB
9101,400000254,,,0,HBC:Rasoi:BIB
9101,400000255,,,0,HBC:Rasoi:BIB
9101,400000256,,,0,HBC:Rasoi:BIB
9101,400000257,,,0,HBC:Rasoi:BIB
9101,400000259,,,0,HBC:Rasoi:BIB
9101,400000260,,,0,HBC:Rasoi:BIB
9101,400000273,,,0,HBC:Rasoi:BIB
9101,400000275,,,0,HBC:Rasoi:BIB
9101,400000362,,,0,HBC:Rasoi:BIB
9101,400000370,,,0,HBC:Rasoi:BIB
9101,400000377,,,0,HBC:Rasoi:BIB
9101,400000387,,,0,HBC:Rasoi:BIB
9101,400000397,,,0,HBC:Rasoi:BIB
9101,400000396,,,0,HBC:Rasoi:BIB
9101,400000441,,,0,HBC:Rasoi:BIB
9101,400000449,,,0,HBC:Rasoi:BIB
9101,400000454,,,0,HBC:Rasoi:BIB
9101,400000455,,,0,HBC:Rasoi:BIB
9101,400000430,,,0,HBC:Rasoi:BIB
9101,400000356,,,0,HBC:Rasoi:BIB
9101,400000456,,,0,HBC:Rasoi:BIB
9101,400000457,,,0,HBC:Rasoi:BIB
9101,400000395,,,0,HBC:Rasoi:BIB
9101,400000524,,,0,HBC:Rasoi:BIB
9101,400000521,,,0,HBC:Rasoi:BIB
9101,400000523,,,0,HBC:Rasoi:BIB
9101,400000480,,,0,HBC:Rasoi:BIB
9101,400000530,,,0,HBC:Rasoi:BIB
9101,410000005,,,0,HBC:Rasoi:BIB
9101,410000003,,,0,HBC:Rasoi:BIB
9101,400000521,,,0,HBC:Rasoi:BIB
9101,400000523,,,0,HBC:Rasoi:BIB
9101,410000022,,,0,HBC:Rasoi:BIB
9101,410000187,,,0,HBC:Rasoi:BIB
9101,410000123,,,0,HBC:Rasoi:BIB
9101,410000112,,,0,HBC:Rasoi:BIB
9101,410000004,,,0,HBC:Rasoi:BIB
9101,400000551,,,0,HBC:Rasoi:BIB
9101,400000556,,,0,HBC:Rasoi:BIB
9101,400000557,,,0,HBC:Rasoi:BIB
9101,400000558,,,0,HBC:Rasoi:BIB
9101,400000559,,,0,HBC:Rasoi:BIB
9101,400000560,,,0,HBC:Rasoi:BIB
9101,400000561,,,0,HBC:Rasoi:BIB
9101,400000551,,,0,HBC:Rasoi:BIB
9101,400000556,,,0,HBC:Rasoi:BIB
9101,400000557,,,0,HBC:Rasoi:BIB
9101,400000558,,,0,HBC:Rasoi:BIB
9101,400000559,,,0,HBC:Rasoi:BIB
9101,400000560,,,0,HBC:Rasoi:BIB
9101,400000561,,,0,HBC:Rasoi:BIB
9101,400000595,,,0,HBC:Rasoi:BIB
9101,400000716,,,0,HBC:Rasoi:BIB
9101,400000562,,,0,HBC:Rasoi:BIB
9101,400000564,,,0,HBC:Rasoi:BIB
9101,400000611,,,0,HBC:Rasoi:BIB
9101,400000635,,,0,HBC:Rasoi:BIB
9101,400000636,,,0,HBC:Rasoi:BIB
9101,400000637,,,0,HBC:Rasoi:BIB
9101,400000672,,,0,HBC:Rasoi:BIB
9101,400000674,,,0,HBC:Rasoi:BIB
9101,400000678,,,0,HBC:Rasoi:BIB
9101,400000676,,,0,HBC:Rasoi:BIB
9101,400000692,,,0,HBC:Rasoi:BIB
9101,400000691,,,0,HBC:Rasoi:BIB
9101,400000693,,,0,HBC:Rasoi:BIB
9101,400000589,,,0,HBC:Rasoi:BIB
9101,400000594,,,0,HBC:Rasoi:BIB
9101,400000712,,,0,HBC:Rasoi:BIB
9101,400000782,,,0,HBC:Rasoi:BIB
9120,400000126,,,0,HBC:Rasoi:BIB
9120,400000128,,,0,HBC:Rasoi:BIB
9120,400000139,,,0,HBC:Rasoi:BIB
9120,400000140,,,0,HBC:Rasoi:BIB
9120,400000141,,,0,HBC:Rasoi:BIB
9120,400000151,,,0,HBC:Rasoi:BIB
9120,400000152,,,0,HBC:Rasoi:BIB
9120,400000153,,,0,HBC:Rasoi:BIB
9120,400000154,,,0,HBC:Rasoi:BIB
9120,400000159,,,0,HBC:Rasoi:BIB
9120,400000170,,,0,HBC:Rasoi:BIB
9120,400000173,,,0,HBC:Rasoi:BIB
9120,400000252,,,0,HBC:Rasoi:BIB
9120,400000254,,,0,HBC:Rasoi:BIB
9120,400000255,,,0,HBC:Rasoi:BIB
9120,400000256,,,0,HBC:Rasoi:BIB
9120,400000257,,,0,HBC:Rasoi:BIB
9120,400000259,,,0,HBC:Rasoi:BIB
9120,400000260,,,0,HBC:Rasoi:BIB
9120,400000273,,,0,HBC:Rasoi:BIB
9120,400000275,,,0,HBC:Rasoi:BIB
9120,400000362,,,0,HBC:Rasoi:BIB
9120,400000370,,,0,HBC:Rasoi:BIB
9120,400000377,,,0,HBC:Rasoi:BIB
9120,400000387,,,0,HBC:Rasoi:BIB
9120,400000397,,,0,HBC:Rasoi:BIB
9120,400000396,,,0,HBC:Rasoi:BIB
9120,400000441,,,0,HBC:Rasoi:BIB
9120,400000449,,,0,HBC:Rasoi:BIB
9120,400000454,,,0,HBC:Rasoi:BIB
9120,400000455,,,0,HBC:Rasoi:BIB
9120,400000430,,,0,HBC:Rasoi:BIB
9120,400000356,,,0,HBC:Rasoi:BIB
9120,400000456,,,0,HBC:Rasoi:BIB
9120,400000457,,,0,HBC:Rasoi:BIB
9120,400000395,,,0,HBC:Rasoi:BIB
9120,400000524,,,0,HBC:Rasoi:BIB
9120,400000521,,,0,HBC:Rasoi:BIB
9120,400000523,,,0,HBC:Rasoi:BIB
9120,400000480,,,0,HBC:Rasoi:BIB
9120,400000530,,,0,HBC:Rasoi:BIB
9120,410000005,,,0,HBC:Rasoi:BIB
9120,410000003,,,0,HBC:Rasoi:BIB
9120,400000441,,,0,HBC:Rasoi:BIB
9120,400000457,,,0,HBC:Rasoi:BIB
9120,400000521,,,0,HBC:Rasoi:BIB
9120,400000523,,,0,HBC:Rasoi:BIB
9120,410000022,,,0,HBC:Rasoi:BIB
9120,410000187,,,0,HBC:Rasoi:BIB
9120,410000123,,,0,HBC:Rasoi:BIB
9120,410000112,,,0,HBC:Rasoi:BIB
9120,410000004,,,0,HBC:Rasoi:BIB
9120,400000595,,,0,HBC:Rasoi:BIB
9120,400000716,,,0,HBC:Rasoi:BIB
9120,400000562,,,0,HBC:Rasoi:BIB
9120,400000564,,,0,HBC:Rasoi:BIB
9120,400000611,,,0,HBC:Rasoi:BIB
9120,400000635,,,0,HBC:Rasoi:BIB
9120,400000636,,,0,HBC:Rasoi:BIB
9120,400000637,,,0,HBC:Rasoi:BIB
9120,400000589,,,0,HBC:Rasoi:BIB
9120,400000594,,,0,HBC:Rasoi:BIB
9120,400000672,,,0,HBC:Rasoi:BIB
9120,400000674,,,0,HBC:Rasoi:BIB
9120,400000678,,,0,HBC:Rasoi:BIB
9120,400000676,,,0,HBC:Rasoi:BIB
9120,400000692,,,0,HBC:Rasoi:BIB
9120,400000691,,,0,HBC:Rasoi:BIB
9120,400000693,,,0,HBC:Rasoi:BIB
9120,400000712,,,0,HBC:Rasoi:BIB
9120,400000782,,,0,HBC:Rasoi:BIB
9412,400000524,,,0,HBC:Rasoi:BIB
9412,400000126,,,0,HBC:Rasoi:BIB
9412,400000128,,,0,HBC:Rasoi:BIB
9412,400000139,,,0,HBC:Rasoi:BIB
9412,400000140,,,0,HBC:Rasoi:BIB
9412,400000141,,,0,HBC:Rasoi:BIB
9412,400000151,,,0,HBC:Rasoi:BIB
9412,400000152,,,0,HBC:Rasoi:BIB
9412,400000153,,,0,HBC:Rasoi:BIB
9412,400000154,,,0,HBC:Rasoi:BIB
9412,400000159,,,0,HBC:Rasoi:BIB
9412,400000170,,,0,HBC:Rasoi:BIB
9412,400000173,,,0,HBC:Rasoi:BIB
9412,400000252,,,0,HBC:Rasoi:BIB
9412,400000254,,,0,HBC:Rasoi:BIB
9412,400000255,,,0,HBC:Rasoi:BIB
9412,400000256,,,0,HBC:Rasoi:BIB
9412,400000257,,,0,HBC:Rasoi:BIB
9412,400000259,,,0,HBC:Rasoi:BIB
9412,400000260,,,0,HBC:Rasoi:BIB
9412,400000273,,,0,HBC:Rasoi:BIB
9412,400000275,,,0,HBC:Rasoi:BIB
9412,400000360,,,0,HBC:Rasoi:BIB
9412,400000362,,,0,HBC:Rasoi:BIB
9412,400000370,,,0,HBC:Rasoi:BIB
9412,400000373,,,0,HBC:Rasoi:BIB
9412,400000377,,,0,HBC:Rasoi:BIB
9412,400000378,,,0,HBC:Rasoi:BIB
9412,400000387,,,0,HBC:Rasoi:BIB
9412,400000397,,,0,HBC:Rasoi:BIB
9412,400000396,,,0,HBC:Rasoi:BIB
9412,400000441,,,0,HBC:Rasoi:BIB
9412,400000449,,,0,HBC:Rasoi:BIB
9412,400000454,,,0,HBC:Rasoi:BIB
9412,400000455,,,0,HBC:Rasoi:BIB
9412,400000430,,,0,HBC:Rasoi:BIB
9412,400000356,,,0,HBC:Rasoi:BIB
9412,400000456,,,0,HBC:Rasoi:BIB
9412,400000457,,,0,HBC:Rasoi:BIB
9412,400000395,,,0,HBC:Rasoi:BIB
9412,400000521,,,0,HBC:Rasoi:BIB
9412,400000523,,,0,HBC:Rasoi:BIB
9412,400000480,,,0,HBC:Rasoi:BIB
9412,400000530,,,0,HBC:Rasoi:BIB
9412,400000441,,,0,HBC:Rasoi:BIB
9412,400000449,,,0,HBC:Rasoi:BIB
9412,400000456,,,0,HBC:Rasoi:BIB
9412,400000457,,,0,HBC:Rasoi:BIB
9412,400000521,,,0,HBC:Rasoi:BIB
9412,400000523,,,0,HBC:Rasoi:BIB
9412,400000589,,,0,HBC:Rasoi:BIB
9412,400000595,,,0,HBC:Rasoi:BIB
9412,400000716,,,0,HBC:Rasoi:BIB
9412,400000562,,,0,HBC:Rasoi:BIB
9412,400000564,,,0,HBC:Rasoi:BIB
9412,400000611,,,0,HBC:Rasoi:BIB
9412,400000635,,,0,HBC:Rasoi:BIB
9412,400000636,,,0,HBC:Rasoi:BIB
9412,400000594,,,0,HBC:Rasoi:BIB
9412,400000566,,,0,HBC:Rasoi:BIB
9412,400000571,,,0,HBC:Rasoi:BIB
9412,400000572,,,0,HBC:Rasoi:BIB
9412,400000573,,,0,HBC:Rasoi:BIB
9412,400000637,,,0,HBC:Rasoi:BIB
9412,400000672,,,0,HBC:Rasoi:BIB
9412,400000674,,,0,HBC:Rasoi:BIB
9412,400000678,,,0,HBC:Rasoi:BIB
9412,400000676,,,0,HBC:Rasoi:BIB
9412,400000692,,,0,HBC:Rasoi:BIB
9412,400000691,,,0,HBC:Rasoi:BIB
9412,400000693,,,0,HBC:Rasoi:BIB
9412,400000712,,,0,HBC:Rasoi:BIB
9412,400000715,,,0,HBC:Rasoi:BIB
9412,400000731,,,0,HBC:Rasoi:BIB
9412,400000730,,,0,HBC:Rasoi:BIB
9412,400000776,,,0,HBC:Rasoi:BIB
9412,400000782,,,0,HBC:Rasoi:BIB
9412,400000714,,,0,HBC:Rasoi:BIB
9412,400000713,,,0,HBC:Rasoi:BIB
9201,400000347,,,0,Specialty Fats
9201,400000348,,,0,Specialty Fats
9201,400000349,,,0,Specialty Fats
9201,400000350,,,0,Specialty Fats
9201,400000352,,,0,Specialty Fats
9201,400000353,,,0,Specialty Fats
9201,400000354,,,0,Specialty Fats
9201,400000355,,,0,Specialty Fats
9201,400000389,,,0,Specialty Fats
9201,400000390,,,0,Specialty Fats
9201,400000428,,,0,Specialty Fats
9201,400000412,,,0,Specialty Fats
9201,400000411,,,0,Specialty Fats
9201,400000427,,,0,Specialty Fats
9201,400000413,,,0,Specialty Fats
9201,400000414,,,0,Specialty Fats
9201,400000141,,,0,HBC:Rasoi:BIB
9201,400000128,,,0,HBC:Rasoi:BIB
9201,400000151,,,0,HBC:Rasoi:BIB
9201,400000396,,,0,HBC:Rasoi:BIB
9201,400000450,,,0,HBC:Rasoi:BIB
9201,400000152,,,0,HBC:Rasoi:BIB
9201,400000362,,,0,HBC:Rasoi:BIB
9201,400000370,,,0,HBC:Rasoi:BIB
9201,400000373,,,0,HBC:Rasoi:BIB
9201,400000374,,,0,HBC:Rasoi:BIB
9201,400000375,,,0,HBC:Rasoi:BIB
9201,400000372,,,0,HBC:Rasoi:BIB
9201,400000139,,,0,HBC:Rasoi:BIB
9201,400000259,,,0,HBC:Rasoi:BIB
9201,400000260,,,0,HBC:Rasoi:BIB
9201,400000273,,,0,HBC:Rasoi:BIB
9201,400000275,,,0,HBC:Rasoi:BIB
9201,400000524,,,0,HBC:Rasoi:BIB
9201,400000545,,,0,Specialty Fats
9201,400000528,,,0,Specialty Fats
9201,400000502,,,796.21,HBC:Rasoi:BIB
9201,400000347,,,0,Specialty Fats
9201,400000348,,,883.38,Specialty Fats
9201,400000349,,,1039.06,Specialty Fats
9201,400000350,,,1002.46,Specialty Fats
9201,400000352,,,983.23,Specialty Fats
9201,400000353,,,957.68,Specialty Fats
9201,400000354,,,941.01,Specialty Fats
9201,400000355,,,941.01,Specialty Fats
9201,400000389,,,0,Specialty Fats
9201,400000428,,,0,Specialty Fats
9201,400000412,,,0,Specialty Fats
9201,400000411,,,0,Specialty Fats
9201,400000427,,,1029.5,Specialty Fats
9201,400000413,,,0,Specialty Fats
9201,400000414,,,0,Specialty Fats
9201,400000545,,,0,Specialty Fats
9201,400000528,,,976.11,Specialty Fats
9201,400000716,,,0,HBC:Rasoi:BIB
9201,400000598,,,1002.16,Specialty Fats
9201,400000621,,,983.3,Specialty Fats
9201,400000631,,,957.68,Specialty Fats
9201,400000637,,,0,HBC:Rasoi:BIB
9201,400000655,,,0,Specialty Fats
9201,400000658,,,0,Specialty Fats
9201,400000656,,,1012.49,Specialty Fats
9201,400000682,,,886.73,Specialty Fats
9201,400000700,,,1046.49,Specialty Fats
9201,400000699,,,928.95,Specialty Fats
9201,400000692,,,0,HBC:Rasoi:BIB
9201,400000691,,,0,HBC:Rasoi:BIB
9201,400000589,,,0,HBC:Rasoi:BIB
9201,400000595,,,0,HBC:Rasoi:BIB
9201,400000594,,,0,HBC:Rasoi:BIB
9201,400000719,,,951.17,Specialty Fats
9201,400000712,,,0,HBC:Rasoi:BIB
9201,400000747,,,1055.51,Specialty Fats
9201,400000748,,,1098.15,Specialty Fats
9201,400000611,,,0,HBC:Rasoi:BIB
9201,400000717,,,0,HBC:Rasoi:BIB
9201,400000718,,,0,HBC:Rasoi:BIB
9201,400000774,,,1024.44,Specialty Fats
9201,400000715,,,0,HBC:Rasoi:BIB
9201,400000753,,,1248.36,Specialty Fats
9201,400000754,,,1208.68,Specialty Fats
9201,400000756,,,0,Specialty Fats
9201,400000757,,,1317.9,Specialty Fats
9201,400000758,,,1291.95,Specialty Fats
9201,400000717,,,0,HBC:Rasoi:BIB
9201,400000718,,,0,HBC:Rasoi:BIB
9201,400000778,,,1014.92,Specialty Fats
9201,400000783,,,1162.66,Specialty Fats
9201,400000782,,,0,HBC:Rasoi:BIB
9201,400000787,,,974.08,Specialty Fats
9201,400000810,,,1436.44,Specialty Fats
9201,400000710,,,0,HBC:Rasoi:BIB
9201,400000821,,,1096.28,Specialty Fats
9201,400000822,,,1080.18,Specialty Fats
9207,400000347,,,0,Specialty Fats
9207,400000348,,,0,Specialty Fats
9207,400000349,,,0,Specialty Fats
9207,400000350,,,0,Specialty Fats
9207,400000352,,,0,Specialty Fats
9207,400000353,,,0,Specialty Fats
9207,400000354,,,0,Specialty Fats
9207,400000355,,,0,Specialty Fats
9207,400000389,,,0,Specialty Fats
9207,400000390,,,0,Specialty Fats
9207,400000428,,,0,Specialty Fats
9207,400000412,,,0,Specialty Fats
9207,400000411,,,0,Specialty Fats
9207,400000427,,,0,Specialty Fats
9207,400000413,,,0,Specialty Fats
9207,400000414,,,0,Specialty Fats
9207,400000141,,,0,HBC:Rasoi:BIB
9207,400000128,,,0,HBC:Rasoi:BIB
9207,400000151,,,0,HBC:Rasoi:BIB
9207,400000396,,,0,HBC:Rasoi:BIB
9207,400000450,,,0,HBC:Rasoi:BIB
9207,400000152,,,0,HBC:Rasoi:BIB
